id,name,description,is_closed,members_count,contacts
89413601,"""Дон_Жуан""ОМСК СВЕЖИЕ ЦВЕТЫ","ДОСТАВКА В ЛЮБЫЕ  ТОЧКИ  ГОРОДА! !Телефон : 89043259044 Юлия
89048250749 Оксана
Режим работы : 2️⃣4️⃣часа  без  выходных!",0,131,
57131248,Наталья Беляева/Цветы из полимерной глины,,0,127,
226850294,Канцтовары Дисконт / Омск,"Мы магазин с широким ассортиментом красивой и стильной канцелярии в Омске по оптовым ценам!

Скидка для всех покупателей переступивших порог нашего магазина!
Огромный выбор текстиля!
Расширенный ассортимент офисной канцелярии классических цветов и модных оттенков!

Для нас канцелярия это не только товары для учебы и офиса, но и отличный способ для самовыражения и поднятия настроения.

Мы находимся почти в самом центре нашего города по адресу ул. Яковлева 16
по всем вопросам звоните: 89048267380
Режим работы с 09:00-18:00, воскресенье - выходной.",0,127,
155988952,"Подарки, цветы в коробках Омск","Не знаете что подарить близким и друзьям? Ограниченный бюджет? Тогда Вам к нам! У нас Вы найдете большой выбор подарков, которые придутся очень кстати в качестве приятного сюрприза Вашим близким по лучшим ценам! У нас Вы можете заказать подарочную корзину, цветы в шляпной коробке с разным наполнением (также наполнение может быть выполнено по Вашему заказу).",0,125,89050969032
147184893,Мне не подошло * Пристрой,"Добро пожаловать в группу

Сейчас очень часто люди заказывают себе одежду и обувь через интернет. В различных интернет-магазинах, а очень популярны так называемые совместные покупки.

Покупая через интернет всегда есть риск, что данный товар Вам не подойдет по каким либо признакам. Будь то цвет модели, ткань ну и конечно же размер.

Группа создана для размещения товара, который вам не подошел!!
Товар должен быть новый. Не ношенный. 
 
Так же организаторы СП могут выкладывать свой товар, который лежит у них в наличии

18.05.2017г",0,125,
214054458,zefir.flowers. Зефирные цветы. омск,Здравствуйте. Меня зовут Светлана. Рада приветствовать вас на своей странички. Свои цветы я выращиваю с любовью и из лучших продуктов.,0,123,
139963683,ПОДАРКИ ЦВЕТЫ ОМСК,"BUKET SHOP - студия авторских подарков
Радуем Вас с 2018 года и имеем более 1000 положительных отзывов❤️",0,123,
90475828,Цветы,,1,123,
24356859,††Gothic††,"Готы - субкультура, возникшая в конце семидесятых годов в Англии. Точкой отсчета истории готов считается 1979 год, а точнее выход в этом году сингла Bauhaus «Bela Lugosi’s Dead» — по множеству причин эта песня об актере, основной ролью которого в кино стал граф Дракула, и стала причиной появления движения готов в том виде, в каком мы знаем его сегодня.

Готы - субкультура, которая своим мрачным макияжем аля Мерлин Менсон, черными цветами в одежде и ношением распятий, вызвала резкую критику и осуждение со стороны общества. Против готом выступали многие средства массовой информации. В связи с этим, парни готы и девушки готы, только еще больше закрылись в себе и, постепенно, готическая субкультура стала существовать изолированно от окружающих. Появились свои специализированные лейблы, магазины, радио и журналы, что свидетельствует о об абсолютно автономном существовании движения готов.

Готы - субкультура с собственными музыкальными течениями и литературными направлениями. Песни готов окрашены мрачными, депрессивными настроениями, а в книгах предпочтение отдается вампирской тематике.

Готы - субкультура с собственным мировоззрением и мироощущением, непонятным для других движений и непринятая обществом, но это не мешает движению готов развиваться, меняться и с каждым днем привлекать все больше сторонников и почитателей.",0,122,
169192252,Большие цветы в Омске,"Большие цветы - яркий и незабываемый атрибут мероприятия!
Для кого?
- Для пар, юбиляров, изменников, которые желают сделать свой праздник особенным, мы готовы предложить декор, который создаст сказочное настроение и прекрасные фото!
- Владельцам студий, салонов красоты, магазинов мы можем предложить элементы интерьера, которые станут изюминкой, привлекающей клиентов! 
- Фотографам! Декор и элементы декора для фотосессий. Выездные фотосессии.
- В организации праздников! Мы готовы предложить свои услуги по оформлению тематических фотозон для любых мероприятий.
- Проводим живые мастер-классы по изготовлению цветов!
Заказы в личку https://vk.me/omsk.vera",0,121,79835272563; 79835272563
153192211,Запчасти Омск  - Магазин Автозапчастей,"АВТОГАЛАКТИКА
• Цены от производителя!
• Более 25 000 наименований.
• Автозапчасти оптом и в розницу на автомобили ВАЗ, Оку, ГАЗ.
• Кузовные детали, бамперы в цвет кузова.
• Аксессуары, фары, двигатели, КПП и многое другое.
• Индивидуальные цены для оптовиков.

#омск #купить #запчасть #vazovskiy12 #омск #вазовский #торговый #дом #5северная201 #базаваза #пятый #парк #сто #ваз #таз #советы #калина #приора #веста #нива #тюнигн #гонки #машины #колесо #запчасти #руль #ключ #болт #дорога #трасса #автомобиль #продажа #зарулем #запчасти #кузов #ручник #корч #гараж #ремонт #дпс #омскзапчасть #дтп #базаваза #ваза #антирадар #базавазаомск #радар #шины #диски #фары #полировка #автомастерская #сто #автомойка #шиномонтаж #мойка #тросс #балонник #запаска #ксенон #км #скорость #драйв #smotra #car #topgear #avto #auto #зажигание #развал #камера #нипель #предохранитель #сигнал #блаблакар #тонировка #помощь #надороге #газель #автомобилист #водитель #мото #LadaXRay #XRay #купитьавто #продатьавто #железка #масло #мотор #стартер #генератор #гениратор #аккумулятор #прикурить #шумоизоляция #автомагнитолы #колонки #стеклоподъемники #поворотники #линзы #следуй #следуйзамной #следуй_за_мной #следуйзанами #следуйтезамной #следуйте #следуйзамечтой #подпишись #подпишисьнаменя #подпишисьвзаимно #подписка #подписканаменя #подписказаподписку #подпискавзаимно #подписка4подписка #подпискавзаимная #подпискавзаимнаяподписка #подписканаподписку #инстаграм #девушка #девушки #взаимнаяподписка #взаимная_подписка #фоллоу #фоллоуми #я #селфи #постдпс #гаи #штраф #номер #светофор #автошкола #права #ву #компрессор #SHiFTCaR  #CaR  #AuTo  #Track  #BiG #Volvo #иномарки #nissan #opel #mazda #bmw #Mercedes #уаз #SHiFTCaR #SuV #English #Custom #LandRover #Defender #литье #линзы #капот #бампер #крыло #подвеска #ходовка #акп #слики #саб #сабвуфер #покатушки #зеркала #боковойпорез #сто #автотюнинг #гряжа #ремонтавто #запаска #сгу",1,120,
131815572,VIOLA • ЦВЕТЫ & БУКЕТЫ • ОМСК,"🌸 Цветы в Омске! 

У нас Вы найдёте стильные букеты на любой вкус 🌿

Также в ассортименте представлены мягкие игрушки, открытки, подарочная упаковка, горшочные цветы, гелиевые шары и композиции из шаров 🎈🎁

Наши флористы регулярно повышают свою квалификацию и составят для Вас красивый букет на любой бюджет 🙌🏻

📞 По всем вопросам можно писать в What’s app - https://wa.me/79514212101
🚘 Доставка по городу

Адреса: 
📍ул. Лермонтова 22/1 - КРУГЛОСУТОЧНО
📍ул. Маркса 24(Каскад) - с 10:00 до 21:00
📍ул. 6 Станционная 2/3 Салон цветов и подарков ""Виола"" - с 10:00 до 21:00
📍ул. Сибирский проспект 12 - с 9:00 до 21:00",0,119,
145067344,Совместные покупки закупки Омск,"Мы предлагаем Вам совершать покупки в интернете со скидкой до 70%
Спросите как? Все мы знаем, что магазины накручивают большую наценку на продажу вещей в розницу, а оптом они продают в 2, в 3, а то и больше раз дешевле! Поэтому, мы объединяемся и покупаем те же вещи от производителя - организовываем совместную покупку. 

Работаем по 100% предоплате.
Весь товар под заказ.
Транспортные расходы делятся на всех участников закупки.

С нами ВЫГОДНО, потому что: 
💥 МЫ РАБОТАЕМ БЕЗ КОМИССИИ 
💥 НЕТ СКРЫТЫХ ПЛАТЕЖЕЙ 
💥ЭКОНОМИЯ ДЕНЕГ ДО 70% 
💥 БЫСТРЫЙ СБОР ЗАКУПОК 
💥 ГАРАНТИЯ БЫСТРОЙ ДОСТАВКИ 

Оформить заказ, проконсультироваться по размеру, цвету или узнать цену - ✉ пишите в л/с Организатору СП - https://vk.com/guldana55",0,116,
142585839,Цветы на заказ и доставка Омск,"Мы принимаем заказы:
- заказ свежих цветов;
- составление любых букетов и композиций;
- игрушки из живых цветов;
- букет из мягких игрушек;
- лепестки

Сложные букеты, композиции из цветов и т.д желательно заказывать - за 1 неделю, редкие сорта и большое количество - за 2 недели. По желанию можно изменить цвет или сорт. Пишите в ЛС
ВНИМАНИЕ!!! БУКЕТ, КОМПОЗИЦИЯ И ДРУГОЕ МОГУТ НЕЗНАЧИТЕЛЬНО ОТЛИЧАТЬСЯ ОТ ФОТОГРАФИЙ.

❤❤❤Мы ценим Ваше время и стараемся делать все для того, чтобы Вы могли легко выбрать и купить прекрасный букет. Вы можете забрать ваш заказ самостоятельно у нас или оформить доставку.
СТОИМОСТЬ доставки по городу Омск - 300 рублей.
👆👆👆ВАЖНО: при оформлении заказ указывайте точный адрес и телефон доставки. Если заказ не был получен получателем (не было дома, не правильно указан адрес и телефон) заказ возвращается назад.👆👆👆",0,115,
35366837,торт на заказ в Омске,"Хотите поразить своего ребёнка, удивить гостей на свадьбе, сделать сюрприз любимым, вкусный прикол для друзей, подарок юбиляру - тогда просим к нам. 

Торт на заказ - это не только лучший подарок , это интересный и вкусный сюрприз.

Домашние торты на заказ значительно отличаются от тортов, которые Вы привыкли покупать в магазине. Вы выбираете цвет, форму, рисунок торта, надпись, состав 
 оговариваются все детали заказа, учитываю, кому предназначен торт: ребенку, мужчине или женщине, на свадьбу, юбилей, корпоратив или официальное мероприятие, так как понимаю, насколько это важно для Вас.",0,115,
193477300,ФЁДОРОFF-SHOP !!!Одежда для всех!!!,"Добро пожаловать в мой интернет магазин !!!Одежда для всех!!! Здесь вы найдёте все самое модное, интересное и необходимое для всей семьи. По привлекательной цене )) под заказ!

Внимательно ознакомьтесь!!!
Покупая у меня Вы соглашаетесь на данные условия:

Заказ принимаю по 100% предоплате! На карту сбербанка, реквизиты присылаю, когда будете оформлять заказ. Заказ принимаю только Я https://vk.com/id198293379

Я - такой же покупатель, как и вы!

Возврат по причине "" не подошло по размеру"", "" цвет не такой, как на фото"", "" не понравилось качество"" не происходит. ПОМНИТЕ!!! это интернет- магазин, здесь нельзя потрогать или померить вещь. Также не забываем, что освещение и ракурс играют большую роль в качестве фото.
размеры можно уточнить в личных сообщениях.

НО!!! Такую вещь я могу помочь пристроить в своем магазине))

Бывает такое, что товар на складе заканчивается, в таком случае, я возвращаю Вам деньги.

Доставка осуществляется почтой России либо транспортной компанией.
Срок доставки от 3-14 дней (в исключительных случаях до 20 дней).
Стоимость доставки 60 руб, при заказе от 3х вещей доставка осуществляется бесплатно.

Спасибо за уделённое время и приятных покупок!!!❤  ВАША ДАША ))

                                      P.S. 
Заказы принимаются при 100% оплате на карту сбербанка!
В связи с частыми случаями мошенничества, будьте бдительны!  
Оплату принимаю только Я Вирич Дарья!!!

В комментариях, сообщениях на вопросы о товаре ,его наличии и прочие вопросы отвечаю только я.
Если вы все же сомневаетесь или заподозрили, что то не ладное, звоните
+79507819721
Будьте очень внимательны!!",0,115,
180330715,Курьерская служба Срочная доставка Омск 48-72-33,"Предлагаем Вам недорогие и качественные услуги курьера любой сложности на легковом автомобиле по Городу Омск, области Заказать по номеру телефона Курьерская служба Срочная доставка Омск 📞8-904-822-40-49, ☎48-72-33. 

🚚🚗🚘 Экспресс срочная перевозка : 
✅доставка 🎂🍒🍇🍉 🍣 еды ( тортов, пиццы, продуктов питания) 
✅доставка 🎈 воздушных гелиевых шаров на праздничное мероприятие ( детский праздник, день рождение, юбилей, корпоратив 🎉) 
✅доставка покупок 💍📲📷📹 из / в интернет магазина 
✅доставка товаров 🖍 из салонов 
✅доставка корреспонденции📔📒📃 ( ценных документов, писем) 
✅доставка грузов 🧰📦📚( посылок, бандеролей, мелких небольших коробок, малогабаритной мебели, бытовой техники - грузовая газель) 
✅доставка 💐🌷 🏵 цветов, букетов, корзинок с конфетами 
✅доставка 🎁 подарков 
✅доставка 👙👠 одежды 
✅доставка 🐥🐒 мягких плюшевых игрушек 
✅доставка 💈 запчастей для автомобиля в офис, склад, СТО, автомастерскую, шиномонтажную мастерскую, на трассу - дорогу, в место поломки 
✅покупка 🔐🛒 за клиента необходимых вещей ( вызвать по предоплате) 
✅отправка и получение ( пересылка) за заказчика груза в транспортной компании 🇷🇺🇰🇿 ( получим и оплатим за Вас , доставим ) 
✅выполним различного рода поручения ( строительные материалы из Леруа мерлен, бауцентр ) 
✅доставим до транспортной компании, почтовой службы, почта России, маршрутного такси, междугороднего рейсового автобуса, поезда, самолета ( на железно-дорожный вокзал ж/д , аэропорт , автовокзал , остановка по требованию ) 

МЫ вКОНТАКТЕ https://vk.com/kurerskaja_sluzhba_dostavka_omsk 
Курьерская служба Срочная доставка Омск 48-72-33 

Почему стоит звонить именно нам??? 
💫 Вежливые курьеры. 
💫 Ответственное выполнение заказов в установленный срок. 
💫 Бережное отношение. 
💫 Услуги выполняются на личном транспорте Gazel55. 
💫 Режим работы с 08-00 до 22-00.⏰ 
💫 Большой опыт. В перевозках с 2010 года. 
💫 Быстрый расчет стоимости. 
💫 Принимаем междугородние заказы - звонки из других городов ( для разовых поручений в Омске, почасовая курьерская служба, пеший курьер ) 
💫 Круглосуточно ( на ночное время предварительная запись днем) 
🌐Техподдержка http://gazel55.ru/uslugi/ https://vk.com/gazel55ru 

Мы заинтересованы в долгосрочном сотрудничестве. Открытость и честность – наш основной принцип. Ваши интересы – наш главный приоритет. Ваш личный исполнитель всегда проследит, чтобы Ваши пожелания и просьбы исполнялись в срок. Ваше доверие – наш главный актив. Вся наша работа построена на том, чтобы удовлетворить Ваши интересы и оправдать доверие.",0,114,
5202218,«Плетеный ХОББИт»/плетение/цветы из фоамирана,"Плетеные элементы интерьера — частичка тепла и уюта в любом доме.
Плетеные короба ,корзины прекрасно послужат вам для хранения вещей,постельного белья,игрушек. Коробочки для специй,хлебницы,подставки в одном наборе сделают вашу кухню неповторимой.
Благодаря ручной работе,ваши изделия будут эксклюзивными. Выполнение 100% копии невозможно! 
Изделия выполняются из экологически чистого материала-бумаги,покрыты водным лаком.Они прочны,не токсичны и безопасны.
Добро пожаловать в мою группу!!!
Омск",0,112,
49060311,"Одежда SK HOUSE,DRESS CODE,ENNELI,ФАСОН","Предлагаем модную, качественную и доступную по цене одежду!
Одежда                                                                  DRESS CODE,SK HOUSE,ENNELI,ФАСОН и прочее

Работаем со всеми городами!
ОБМЕНА и ВОЗВРАТА НЕТ. Пожалуйста, обратите внимание!!! Что поставщики используют все возможные способы для демонстрации товара на сайте в наиболее выгодном свете — используется специальное освещение для съемки фотографий, вещи отглажены и красиво драпированы, меховые изделия расчесаны. Поэтому уже полученный товар может несколько отличаться, например, по яркости цвета (быть в большей или в меньшей степени ярким, чем на фотографии), фактуре (разные ткани одного и того же цвета смотрятся по-разному). Обязательно учитывайте эти особенности при заказе товаров, т.к. это не реальный магазин и возвратов нет.
При оформлении заказа Вы даете свое согласия на условия сотрудничества.",1,111,
16750114,СВЕЖИЕ ЦВЕТЫ ПО НИЗКИМ ЦЕНАМ !!! ОМСК!,"Весна - магическое время года. С чем у вас ассоциируется это простое слово ""ВЕСНА""...  Наверное, с любовью, симпатиями, улыбками. После зимних холодов хочется тепла, подарков, заботы... Что является не просто лучшим подарком, но и еще и знаком внимания? Цветы!!! С помощью символики цветов вы можете выразить свое трепетное, нежное состояние души, свои чувства... Поэтому... дарите цветы! И любите друг друга! 
  

У нас в группе можно:

- заказать красивые свежие цветы по более низким ценам, чем в других магазинах города 

- заказать понравившейся Вам букет, композицию или корзину

- заказать цветы с доставкой адресату (приятный сюрприз)       

- свадебные букеты и бутоньерки

- также к Вашим услугам праздничное оформление зала , украшение цветами свадебных машин

- если совсем - совсем ничего не хочется покупать, можете почитать интересненькое о цветочном этикете, «подсмотреть» новые идеи в оформлении букетов, композиций, похвастаться собственными творениями.

__________________________________________

Удивитесь нашим низким ценам!!! Спешите порадовать близких красивым букетом!!!!! 

Стоимость :
(при заказе через группу) 

роза Голландия (красная) - 90 руб/шт 
роза Голландия (цветная) - от 50 до 90 руб/шт 
роза Эквадор (цветная) - 50 руб/шт
роза Голландия веточная - 90 руб/шт 
хризантема одиночная - 60 руб/шт 
хризантема веточная - 50 руб/шт 
гвоздика (красная) - 25 руб/шт 
гвоздика (цветная) - 25 руб/шт 
гвоздика веточная - 25 руб/шт 
альстромерия - 60 руб/шт 
тюльпаны - 50 руб/шт 

При заказе за 2-3 недели скидка 5 % !!!!!!
Заказы принимаются минимум за 2 рабочих дня до срока доставки. 
Заказы на свадебные букеты принимаются за 2-3 недели до торжества!!! 
Существует система скидок !!!! 
__________________________________________ 

Заказ в личку, а также по телефонам: 
Утюпин Андрей 8-913-641-06-90 
Линеенко Сергей 8-913-601-07-22",0,110,
224484951,ФлористOk's Цветы Омск,"Всем привет, рада Вас видеть! ФлористOk's - сообщество чудес! Творю для Вас! 

🌸Ручная работа
🌸Принимаю индивидуальные заказы
🌸 Стильные букеты и композиции
🌸Декор для дома
🌸Доставка🚗

☎️ 8-913-976-02-65

◻️Пишите сообщения в группу
◻️Букеты в наличии",0,108,
108978640,Цветы  ручной работы в Омске,"Приветствуем Вас, друзья!
Раз уж Вы заглянули на эту страничку, значит, Вы, как и я, не равнодушны к цветам, к цветам из ткани.
Осенью 2013 года увлеклась этим волшебством! У моего сына намечалась свадьба, очень хотелось что-нибудь сделать красивое и нарядное для торжества. Купила «бульки» (инструменты для цветоделия).  В подарок был бесплатный урок по изготовлению мака из шелка. Я купила шелк и испытала культурный шок-восторг! Цветок казался, даже ощущался  живым. До этого я экспериментировала с искусственными, дешевыми тканями. Разница для меня оказалась решающей.
Я прошла обучение у Анны Ушаковой (Первая web-школа шелковой флористики Silkflora). Так много нового узнала о цветах,  во многие цветы просто заново влюбилась! Гладиолус меня просто покорил, до этого я его не очень даже замечала (может, опыт Советсткого времени - на 1 сентября гладиолусы, на свидание гладиолусы…). У Анны я познакомилась с купавкой, ромашкой, анютиными глазками, розами, лилией, хризантемами, васильками, ирисом, пионом и пр. Пространство вокруг меня на работе и дома наполнилось новыми красками, «запахом» лета!
Осенью 2014 Анна стала сотрудничать с Юлией Федотовой. Теперь она живет и творит в Японии! Она обучалась у самых именитых мастеров шелковой флористики в этой стране. Японская эстетика и подход к этому виду искусства меня покорил. «Бульки» японского производства можно сравнить с машинами ВАЗ и Тойота: как наши шуршащие ткани с желатином и легкие пластичные обработанные производственным способом японские ткани, их разнообразие! Краски и все остальное - как только могут делать японцы! Но покорило и то, как они видят душу цветов, их характер. Какая у них пластика, графика линий, оттенки цвета…
В итоге дополнительно я закончила Базовый курс ""Tanjobana"", французские и фантазийные розы.  Процесс создания цветка, рождения цветка – это шикарная медитация, полное погружение в энергии творения. Когда я собирала розы, я слышала их аромат. (Потом я поняла, что это знак того, что цветок согласен родиться именно таким). 
Потом Полина Кузнецова увлекла вышивкой люневильским крючком. Соединение вышивки и цветоделия  расширило горизонты применения новых навыков и приемов. Каждый цветок или букашка - это такой азарт творения!  Теперь стрекозы, шмели, бабочки, цветы готовы радовать каждого, кто пригласит их в свою жизнь! Украшая себя, украшаем мир! Переводим внутреннее состояния на новые более высокие вибрации, вибрации радости!!!
 Рада предложить Вам уже созданные цветы и букашки, а так же сделать что-то особенное именно для Вас!
С удовольствием отвечу на  Ваши вопросы и предложения!

#цветыручнойработы #цветы #Омск #цветыизшелка #ТатьянаБелова",0,108,
162545251,Shop2girls Омск Интернет- магазин,"СУПЕРСКИЕ НОВИНКИ !! 😻😻😻😻
ЛУЧШИЕ ЦЕНЫ! ГАРАНТИЯ КАЧЕСТВА! 👍👍👍👍👍
РАБОТАЕМ ДЛЯ ВАС! 💖💖💖💖
ДОБАВЛЯЙТЕСЬ В ГРУППУ! https://vk.com/club162545251

📢📢📢Для того чтобы сделать заказ вам нужно:📢📢📢 
🌺Прочитать все правила которые есть на странице и в группе 
🌺В нашей группе есть все цены https://vk.com/club162545251
🌺Написать нам в личные сообщения :
🌹фото 
🌹цвет 
🌹размер 
🌹ваш номер телефона для быстрой связи с вами 
🌺Оплата 100% на именную карту 
🌺Если вашей вещи не будет мы сразу возвращаем вам деньги 
🌺Если предлогают замены мы по мере возможности с вами их согласуем 
🌺Сроки доставки до 10 дней 
🌺Забирать товар В ЦЕНТРЕ ГОРОДА,ЭТО ОЧЕНЬ УДОБНО
🌺Помните что вещи по цвету могут отличаться немного чем на фото. 
🌺Пишите по любым вопросам, мы всегда ответим 
🌺Если вы просили нас что-то найти и мы потом не ответили вам, продублируйте вопрос, мы можем забыть, вас много)) 
🌺Мы вам будем очень благодарны за оставленный отзыв в группе или лс 
P.S. Нам очень приятно, что вы нам доверяете, всем приятных покупок💕
ИНТЕРНЕТ-МАГАЗИН 

Мы представляем Вам большой выбор не дорогой женской одежды.Заказывая товары у нас, Вы тратите минимум своего времени, получая при этом максимум удовольствия!

БРАК☠ 
Возврат и обмен товара возможен ТОЛЬКО в случае явного брака!!! 
Браком является: 
один рукав короче другого, не отстирываемое пятно;большая дырка . Остальное браком не является и возврату не подлежит 

ОБМЕНУ И ВОЗВРАТУ НЕ ПОДЛЕЖИТ: - 
косметика, игрушки (все виды), все технические средства ( все электрические приборы), обувь (все виды и коробами и штучно, не подлежит возврату), и мелкие аксессуары такие как бижутерия, трусы, носки,колготки и т.д.",0,108,89963976474; 89620433431
211218019,УЮТ И КРАСОТА/ПОСУДА/ТЕКСТИЛЬ/ДЕКОР ДЛЯ ДОМА,"Дорогие друзья, приветствую Вас в сообществе магазина УЮТ и КРАСОТА. Здесь вы найдете товары для дома на любой вкус, цвет и кошелек. Все товары в наличии, доставка почтой или СДЭК по всей России.",0,108,
138727790,Цветюля#Ростовые цветы#санкт-петербург,"Желаете украсить праздник или торжество ? ? ? ?

Вы хотите сделать необычный подарок, который вызовет не поддельное удивление и радость ? ? ?

Ростовые цветы, бумажный декор, декор светильников, шарж 
вот, что ВАМ НУЖНО  ! ! !

Ростовые цветы изготовливаюься из гофрироаанной бумаги, разных размеров и цветов, также из изалона. Идеальный материал для уличного декора, не боится не солнца, ни дождя, ни ветра. 
Декор светильников также выполняется изалона, такие цветы-светильники можно даже протирать влажной тряпочкой и мыть. Эти цветы-светильники создадут в вашем доме удивительную и неповторимую атмосферу уюта, тепла и любви. Их можно использовать как самостоятельный источник света, например торшер, так и как ночник или в детской комнате, антибабайка. 

Шарж на заказ выполненый от души и с душой, с фантазией, хороший подарок и оригинальный сюрприз, который запомнится положительными эмоциями. 

Как заказать шарж:
1. написать мне, художнику-шаржисту, о том какой формат вас интересует и т.д
2. загрузить фотографии человека на которого рисуется шарж. 
3. предложить сюжет. 
4. затем подождать немного и встретится со мной. 

* вот и все что нужно для заказа оригинального подарка. 

Требования к фото:

1. Четкий и близкий кадр лица. Чем лучше кадр тем больше процентов схожести с человеком.
2. Лица с улыбками приветствуются. 
3. Положение лица не обязательно в анфас, лучше 3/4, слегка повернуто. 
4. Хорошее качество фотографии.
5. Фотография без обработки в каких либо фильтров. 

от исходных данных зависит качество ШАРЖА.
#ростовые цветы
#гигантские цветы
#цветы из бумаги 
#цветы декор на праздник 
#большие цветы
#светильники 
#цветы-светильники 
#шаржназаказ
#шаржпофото
#шаржподарок
#шаржпофотосанкт-петербург
#шаржСанкт-Петербург 
#подарокнадр
#ручнаяработа
#шарж
#подарок",0,106,
79322191,✿✿✿    ФАНТАЗИЯ    ✿✿✿флористика и воздушные шар,"Девчонки и мальчишки, оригинальные подарки на день рождение, свадьбу, выпускной:- Букеты, корзины, любые композиции из Цветов, мягких игрушек, конфет, воздушных шаров. - Открытки, мягкие игрушки, воздушные шары. - Подарки, сувениры, упаковка подарков. Цена договорная. Работает доставка. Пишите в личку. Любые индивидуальные заказы.",1,106,
31916987,"Манго Омск на Ленина ,14","Испанская компания Mango, созданная в 1984 году, производит одежду и аксессуары для женственных, динамичных и соблазнительных девушек, которые всегда следуют модным тенденциям.
  В ассортименте магазинов Mango представлены украшения, обувь, сумки, шляпы и часы под маркой Mango (разработаны швейцарской часовой компанией Swatch).
  Одежда Mango — это одежда для юных и взрослых, легкомысленных и серьёзных, деловых и ветреных на все случаи жизни. Она отличается качеством, современным дизайном, приемлемой ценой и неповторимым имиджем.
  В сети магазинов стильной женской одежды Mango представлены коллекции одежды самых разных стилей. Здесь Вы найдете как повседневную и спортивную одежду, так и вечерние и классические наряды. Каждое из этих направлений состоит из множества подстилей, дизайнерских решений и различных моделей, что позволяет Mango одевать женщину на все случаи жизни.
  Mango — это буйство стилей, цветов, фасонов и моделей, это классика, спорт и отдых. Каждая женщина, одеваясь в магазине Mango , будет чувствовать себя комфортно и уверенно. В одежде Mango Вы будете ощущать себя неповторимой и единственной.
  Наш адрес: г. Омск, ул. Ленина , 14 тел. +7 (3812) 23-24-74 режим работы: с 10-22 без выходных",0,105,
144344527,Одежда Для Вас,"ПРАВИЛА ГРУППЫ!!!!ЧИТАТЬ ВСЕМ!!!!!
1.Наша группа не является магазином, а администраторы - продавцами. Группа всего лишь посредник, занимающийся организацией покупок через интернет. Администраторы покупают товары на одних условиях с участниками группы.  
2.Для того чтобы сделать заказ необходимо, оставить комментарий под соответствующим фото, указываете необходимый размер, цвет и количество. После будет объявлен СТОП . Только после этого вы оплачиваете товар. После СТОПа замены и отказы не принимаются!  
3. Работаем по предоплате. После того как товар перенесен в «СТОП альбом», его нужно оплатить в течении 3 дней на карту Сбербанка организатора. Оплата 100%.  
4. После стопа отказаться нельзя.!Люди сорвавшие лот и систематически задерживающие оплату - тем самым подводя остальных - отправляются в черный список!  
5.Я не несу ответственности за работу транспортных компаний! Если ваша посылка задерживается я ускорить ее не могу!  
6. Я не несу ответственность за то что вещь вам не подошла по размеру, такое бывает, это РИСК СП!!!!! вещь,которая вам не подошла можно разместить в альбоме ""ПРИСТРОЙ"". 
7. ВОЗВРАТ делается только в одном случае-если у вещи производственный брак и в течении 7 дней после получения!!! 
8.Участие в закупке - дело сугубо добровольное . Организатор является лишь посредником между вами и поставщиком и ПОМОГАЕТ приобрести товар по доступным ценам! УДАЧНЫХ ПОКУПОК!",1,104,
